COMID,CatAreaSqKm,CatPctFull,WsAreaSqKm,WsPctFull,CanalDensCat,CanalDensWs
8812695,7.0056,100,7.0056,100,0.0,0.0
8812697,1.0314,100,1.0314,100,0.0,0.0
8812699,0.8505,100,35.0271,100,0.0,0.0
8812701,0.2079,100,19.4274,100,0.0,0.0
8812703,0.7559999999999999,100,2.0448,100,0.0,0.0
8812705,1.0755,100,22.8717,100,0.0,0.28296530362544103
8812707,2.9115,100,54.5571,100,0.0,0.0
8812709,6.5664,100,198.5067,100,0.0,0.10614255543364501
8812711,1.7568,100,1.7568,100,0.0,0.0
8812713,3.4983,100,3.4983,100,0.0,0.0
8812715,3.9672,100,3.9672,100,0.0,0.0
8812717,0.0081,100,200.7684,100,0.0,0.104946836298441
8812719,1.0863,100,26.0028,100,0.0,0.24889233216922801
8812721,0.0504,100,56.3643,100,0.0,0.0
8812723,1.4607,100,21.9195,100,0.0,0.0
8812725,5.4846,100,601.9101,100,0.0,0.0
8812727,0.909,100,30.879,100,0.0,0.209588961265909
8812729,0.4248,100,18.2979,100,0.0,0.353696191089141
8812771,7.8255,100,7.8255,100,0.0,0.0
8812773,0.2268,100,39.708,100,0.0,0.0
8812775,1.6128,100,1.6128,100,0.0,0.0
8812777,0.4491,100,0.4491,100,0.0,0.0
8812779,5.6097,100,5.6097,100,0.0,0.0
8812781,1.5696,100,1.5696,100,0.0,0.0
8812783,1.2654,100,1.2654,100,0.0,0.0
8812785,0.8766,100,10.2843,100,0.0,0.132209123322929
8812787,2.5632,100,7.3917,100,0.30597307557896397,0.261290609172991
8812789,1.0494,100,1.0494,100,0.47748317813131297,0.47748317813131297
8812791,4.3182,100,4.3182,100,0.0033968032413968802,0.0033968032413968802
8812797,1.5399,100,1.5399,100,0.0,0.0
8812799,18.6255,100,18.6255,100,0.0,0.0
8812801,3.2355,100,3.4812,100,0.0,0.0
8812805,2.6991,100,136.4733,100,0.0,0.0
8812807,1.5390000000000001,100,1.5390000000000001,100,0.0,0.0
8812809,2.3607,100,44.784,100,0.0,0.0
8812811,5.1633,100,144.7254,100,0.0,0.0
8812813,8.82,100,8.82,100,0.0,0.0
8812815,11.4381,100,149.4504,100,0.0,0.0
8812817,2.0943,100,2.0943,100,0.0,0.0
8812819,3.5208,100,3.5208,100,0.0,0.0
8812821,3.1788,100,357.73199999999997,100,0.0,0.0
8812825,3.3174,100,364.5702,100,0.0,0.0
8812827,1.7919,100,39.6081,100,0.0,0.0
8812829,2.394,100,366.9642,100,0.0,0.0
8812831,0.081,100,366.9192,100,0.0,0.0
8812833,0.0432,100,367.0047,100,0.0,0.0
8812835,2.4174,100,2.4174,100,0.0,0.0
8812837,0.198,100,409.3983,100,0.0,0.0
8812839,2.5668,100,2.5668,100,0.0,0.0
8812841,0.4446,100,187.9002,100,0.0,0.110878038708314
8812843,0.0216,100,188.208,100,0.0,0.11069670603215599
8812845,1.8477,100,190.5003,100,0.0,0.10936468682149099
8812847,0.1782,100,190.6785,100,0.0,0.109262479245956
8812849,1.2501,100,191.7504,100,0.0,0.108651693289297
8812851,3.0582,100,3.0582,100,0.0,0.0
8812859,2.745,100,2.745,100,0.0,0.0
8812861,3.8061,100,11.43,100,0.0,0.0
8812863,1.5903,100,12.9294,100,0.0,0.0
8812867,0.8892,100,196.5582,100,0.0,0.10599408037364999
8812869,2.1312,100,2.1312,100,0.0,0.0
8812871,0.3555,100,196.9137,100,0.0,0.10580272296391802
8812873,0.45,100,197.4339,100,0.0,0.10552395332767099
8812875,4.1445,100,22.3119,100,0.0,0.204004477591778
8812879,3.1311,100,18.3267,100,0.0,0.0
8812881,2.3328,100,2.3328,100,0.0,0.0
8812883,0.5454,100,437.8104,100,0.0,0.0
8812885,2.0961,100,67.0491,100,0.0,0.31424744565847995
8812887,2.4885,100,38.7585,100,0.0,0.0
8812889,1.3626,100,3.7242,100,0.0,0.0
8812891,5.9823,100,5.9823,100,0.0,0.0
8812893,0.1143,100,441.5139,100,0.0,0.0
8812895,4.1796,100,10.4175,100,0.0,0.0
8812897,0.8001,100,0.8001,100,0.0,0.0
8812899,0.7992,100,16.5096,100,0.0,0.0
8812901,5.7492,100,33.7599,100,0.0,0.0
8812903,2.5092,100,2.5092,100,0.0,0.0
8812907,5.3739,100,15.0759,100,0.0,0.0
8812911,0.6453,100,15.777000000000001,100,0.0,0.0
8812913,4.1796,100,4.1796,100,0.0,0.0
8812915,2.3598,100,17.0496,100,0.0,0.0
8812919,1.0494,100,28.6335,100,0.0,0.0
8812923,3.1068,100,3.1068,100,0.0,0.0
8812925,2.3508,100,2.3508,100,0.0,0.0
8812927,2.7891,100,2.7891,100,0.0,0.0
8812929,1.3986,100,129.6324,100,0.0,0.162536591227965
8812931,0.423,100,11.7171,100,0.0,0.0
8812933,3.1761,100,3.1761,100,0.0,0.0
8812935,0.2214,100,494.7858,100,0.0,0.0
8812937,3.2904,100,3.2904,100,0.0,0.0
8812939,0.4482,100,141.7977,100,0.0,0.148592032231129
8812941,6.5034,100,6.5034,100,0.0,0.0
8812943,5.1966,100,72.1494,100,0.0,0.0
8812945,0.8964,100,268.0335,100,0.0,0.094711046016636
8812947,1.1457,100,1.1457,100,0.0,0.0
8812949,8.7561,100,8.7561,100,0.0,0.0
8812951,2.1959999999999997,100,2.1959999999999997,100,0.0,0.0
8812953,0.6282,100,270.4842,100,0.0,0.0938529243205333
8812955,1.8342,100,1.8342,100,0.0,0.0
8812957,0.5013,100,148.1976,100,0.0,0.142175098710775
8812959,2.4813,100,8.9847,100,0.0,0.0
8812961,4.383,100,501.1497,100,0.0,0.0
8812963,0.1404,100,5.1723,100,0.0,0.0
8812965,1.5543,100,1.5543,100,0.0,0.0
8812967,2.745,100,2.745,100,0.0,0.0
8812969,5.8986,100,5.8986,100,0.0,0.0
8812971,0.2322,100,272.9331,100,0.0,0.0930108262885667
8812973,5.6007,100,5.6007,100,0.0,0.0
8812975,0.2259,100,275.2596,100,0.0,0.0922246968043984
8812977,1.2447,100,22.7772,100,0.0,0.0
8812981,0.2943,100,278.4258,100,0.0,0.0911759368294892
8812983,3.897,100,79.3368,100,0.0,0.0
8812985,1.8297,100,1.8297,100,0.0,0.0
8812987,0.1017,100,301.9878,100,0.0,0.0840621149347755
8812989,1.2834,100,1.9548,100,0.0,0.0
8812991,5.3586,100,5.3586,100,0.0,0.0
8812993,2.3157,100,2.3157,100,0.0,0.0
8812995,0.1926,100,301.8798,100,0.0,0.0840921888529806
8812997,3.2463,100,14.895,100,0.0,0.0
8812999,4.2831,100,9.2241,100,0.0,0.0
8813001,4.8519,100,4.8519,100,0.0,0.0
8813003,1.7577,100,25.8939,100,0.0,0.0
8813005,0.6345,100,3.2796,100,0.0,0.0
8813007,2.3733,100,22.5909,100,0.0,0.0
8813009,0.8856,100,33.8913,100,0.0,0.0
8813011,0.0135,100,312.543,100,0.0,0.0812231697798383
8813013,3.2004,100,3.2004,100,0.0,0.0
8813015,0.0351,100,313.2603,100,0.0,0.0810371858562991
8813017,1.0548,100,313.5222,100,0.0,0.0809694916420592
8813019,0.9621,100,0.9621,100,0.0,0.0
8813021,5.2704,100,5.2704,100,0.0,0.0
8813023,2.2356,100,3.1977,100,0.0,0.0
8813025,1.944,100,21.0996,100,0.0,0.0
8813027,5.9157,100,37.0116,100,0.0,0.0
8813029,0.1161,100,321.3405,100,0.0,0.0789994823326036
8813031,0.0666,100,321.3459,100,0.0,0.07899815479985901
8813033,5.8311,100,57.3642,100,0.0,0.0
8813035,0.2025,100,345.1059,100,0.0,0.0735592557313567
8813037,6.0444,100,6.0444,100,0.0,0.0
8813039,14.6538,100,530.721,100,0.0,0.0
8813041,2.4885,100,2.4885,100,0.0,0.0
8813043,0.5517,100,324.2196,100,0.0,0.0782979596313733
8813045,3.4938,100,4.9311,100,0.0,0.0
8813047,2.9169,100,2.9169,100,0.0,0.0
8813049,1.8549,100,1.8549,100,0.0,0.0
8813051,4.2876,100,34.6833,100,0.0,0.0
8813053,2.0268,100,14.8203,100,0.0,0.0
8813055,10.8225,100,28.6875,100,0.0,0.0
8813057,0.4005,100,29.088,100,0.0,0.0
8813059,1.9233,100,1.9233,100,0.0,0.0
8813061,0.6345,100,2.2536,100,0.0,0.0
8813067,0.0765,100,6.2145,100,0.0,0.0
8813069,0.0774,100,1.0368,100,0.0,0.0
8813071,0.0063,100,1.9458,100,0.0,0.0
8813073,1.5561,100,11.8683,100,0.0,0.0
8813075,0.225,100,8.3664,100,0.0,0.0
8813077,1.9683,100,26.0487,100,0.0,0.0
8813079,0.6552,100,1.4103,100,0.0,0.0
8813081,0.5022,100,1.5659999999999998,100,0.0,0.0
8813083,0.387,100,6.9399,100,0.0,0.0
8813085,0.6984,100,39.4812,100,0.0,0.0
8813087,0.1197,100,2.8188,100,0.0,0.0
8813089,0.4032,100,5.6313,100,0.0,0.0
8813091,0.0819,100,2.4696,100,0.0,0.0
8813093,0.1575,100,1.0953,100,0.0,0.0
8813095,0.1665,100,7.1766,100,0.0,0.0
8813097,0.1872,100,8.8848,100,0.0,0.0
8813099,0.0018,100,16.0632,100,0.0,0.0
8813101,0.7002,100,21.5991,100,0.0,0.0
8813103,0.2169,100,16.5141,100,0.0,0.0
8813105,0.2718,100,1.3212,100,0.0,0.379254349932637
8813107,1.4562,100,14.7285,100,0.0,0.0
8813109,0.1665,100,0.9963,100,0.0,0.0
8813111,0.1899,100,0.2457,100,0.0,0.0
8813113,0.0468,100,5.202000000000001,100,0.0,0.0
8813115,0.0054,100,16.6842,100,0.0,0.0
8813117,0.5724,100,22.4586,100,0.0,0.0
8813119,1.5327,100,46.2096,100,0.0,0.36847768955585
8813121,0.3339,100,8.0865,100,0.0,0.0
8813123,0.6282,100,12.3696,100,0.0,0.0
8813125,1.0979999999999999,100,2.7945,100,0.0,0.0
8813127,0.2151,100,3.2517,100,0.0,0.0
8813129,2.6424,100,33.6528,100,0.0,0.6260997126152951
8813131,1.0665,100,7.2153,100,0.0,0.0
8813133,0.1359,100,6.7284,100,0.0,0.0
8813135,0.0198,100,3.4263,100,0.0,0.0
8813137,0.0063,100,3.1662,100,0.0,0.0
8813139,0.4176,100,9.9792,100,0.0,0.0
8813141,0.3744,100,1.1745,100,0.0,0.0
8813143,0.2016,100,2.0232,100,0.0,0.0
8813145,0.6345,100,15.7104,100,0.0,0.0
8813147,0.8154,100,2.6451,100,0.0,0.0
8813151,2.5488,100,5.0319,100,0.0,0.0
8813153,2.4246,100,11.6487,100,0.0,0.0
8813155,0.0063,100,1.6857,100,0.0,0.0
8813157,0.1404,100,5.0958,100,0.0,0.0
8813159,0.0486,100,3.2697,100,0.0,0.0
8813161,1.5426,100,2.7621,100,0.0,0.0
8813163,0.8964,100,28.2078,100,0.0,0.0
8813165,0.0108,100,3.8403,100,0.0,0.0
8813167,0.0918,100,12.050999999999998,100,0.0,0.0
8813169,0.5166,100,31.3821,100,0.0,0.0
8813171,0.3375,100,16.2288,100,0.0,0.0
8813173,0.6813,100,1.4643,100,0.0,0.0
8813175,0.1413,100,1.6191,100,0.0,0.0
8813177,0.0351,100,0.9594,100,0.0,0.0
8813179,0.0126,100,2.3877,100,0.0,0.0
8813183,0.0081,100,31.4019,100,0.0,0.0
8813187,0.3375,100,0.8298,100,0.0,0.0
8813189,0.1809,100,0.1809,100,0.0,0.0
8813191,0.0792,100,0.0792,100,0.0,0.0
8813193,0.1404,100,0.1404,100,0.0,0.0
8813195,0.2295,100,0.2295,100,0.0,0.0
8813197,0.1188,100,0.1188,100,0.0,0.0
8813199,0.0387,100,0.0387,100,0.0,0.0
8813201,0.6714,100,0.6714,100,0.0,0.0
8813203,0.0108,100,383.9733,100,0.0,0.0661132770234285
8813205,0.6084,100,7.7607,100,0.0,0.0
8813211,1.224,100,11.2941,100,0.0,0.0
8813919,0.2142,100,31.6161,100,0.0,0.0
8813921,2.3463,100,228.9852,100,0.0,0.0
8813923,0.7236,100,35.7507,100,0.0,0.0
8813925,0.33299999999999996,100,0.33299999999999996,100,0.0,0.0
8813929,0.0819,100,31.698,100,0.0,0.0
8813931,0.081,100,384.0723,100,0.0,0.0660962354028135
8813933,0.1269,100,0.1269,100,0.0,0.0
8813935,0.3744,100,275.4531,100,0.0,0.0
8813937,0.0153,100,201.7917,100,0.0,0.104414643460063
8813939,1.008,100,201.7764,100,0.0,0.10442256085796
8813941,0.2979,100,56.7405,100,0.0,0.0
8813943,3.4821,100,25.4016,100,0.0,0.0
8813945,0.0234,100,401.301,100,0.0,0.0632585843356981
8813947,0.0189,100,201.7953,100,0.0,0.10441278071738999
8813949,0.0198,100,401.3208,100,0.0,0.063255463341297
8813951,0.0792,100,401.3568,100,0.0,0.0632497895949439
8813955,0.0153,100,401.3361,100,0.0,0.0632530518747254
8813957,15.0444,100,15.0444,100,0.430186483670336,0.430186483670336
8813959,0.5877,100,17.8731,100,0.0,0.362102686994981
8813961,0.0252,100,402.1137,100,0.0,0.063130734298533
8813963,0.0162,100,402.1632,100,0.0,0.0631229638925192
8813965,0.009000000000000001,100,402.1974,100,0.0,0.0631175963656155
8813967,0.0153,100,402.2127,100,0.0,0.063115195399101
8813969,0.0531,100,401.3739,100,0.0,0.0632470949219668
8813971,4.9653,100,4.9653,100,0.0,0.0
8813973,1.5399,100,403.7373,100,0.0,0.0628768586714678
8813975,0.0396,100,402.3054,100,0.0,0.063100652271881
8813977,0.4347,100,85.9572,100,0.0,0.0
8813979,2.4597,100,403.7607,100,0.0,0.0628732146355502
8813981,0.0423,100,403.8876,100,0.0,0.0628534601025137
8813985,2.241,100,2.241,100,0.0,0.0
8813987,3.8457,100,3.8457,100,0.0,0.0
8813989,5.1192,100,6.282,100,0.0,0.0
8813991,5.8419,100,41.9256,100,0.0,0.0
8813993,1.7226,100,1.7226,100,0.0,0.0
8813995,4.3119,100,12.2094,100,0.0,0.0
8813997,2.7306,100,285.1893,100,0.0,0.0
8813999,8.3394,100,8.3394,100,0.0,0.0
8814001,0.0567,100,403.9443,100,0.0,0.0628446376208304
8814003,0.6615,100,407.0088,100,0.0,0.0623714601563897
8814005,0.0459,100,410.4531,100,0.0,0.0618480726604331
8814009,1.0467,100,87.0039,100,0.0,0.0
8814011,0.0126,100,413.5869,100,0.0,0.0613794420289908
8814013,2.9322,100,2.9322,100,0.0,0.0
8814017,0.3267,100,645.2775,100,0.0,0.0100296345912108
8814019,0.0261,100,607.2786,100,0.0,0.0
8814021,0.2169,100,421.0317,100,0.0,0.0602941136083103
8814023,0.2493,100,9.1638,100,0.0,0.0
8814025,0.0405,100,645.318,100,0.0,0.0100290051337945
8814027,0.1791,100,607.4577,100,0.0,0.0
8814029,0.0243,100,607.3029,100,0.0,0.0
8814031,0.0081,100,645.3261,100,0.0,0.0100288792517922
8814033,0.0522,100,645.3297,100,0.0,0.01002882330525
8814037,0.0054,100,673.1721,100,0.0,0.009614031144383441
8814039,6.1434,100,6.1434,100,0.0,0.0
8814041,0.0054,100,645.3819,100,0.0,0.0100280121505267
8814043,0.1701,100,410.6232,100,0.0,0.0618224521958331
8814045,0.0108,100,673.2360000000001,100,0.0,0.00961311863140117
8814047,0.0126,100,673.2252,100,0.0,0.00961327284678292
8814051,0.0189,100,673.3188,100,0.0,0.0096119364778319
8814053,0.0324,100,421.0641,100,0.0,0.0602894741026366
8814055,0.4032,100,421.4349,100,0.0,0.0602364283368558
8814057,0.009000000000000001,100,422.6796,100,0.0,0.0600590450840306
8814059,0.0117,100,421.47900000000004,100,0.0,0.0602301257061443
8814061,0.2655,100,607.7232,100,0.0,0.0
8814063,2.2437,100,22.5927,100,0.0,0.0
8814065,0.0648,100,433.7703,100,0.0,0.0585234469775824
8814067,1.2762,100,26.7921,100,0.0,0.0
8814069,0.9693,100,0.9693,100,0.0,0.0
8814075,0.0846,100,673.5825,100,0.0,0.009608173512420529
8814077,0.8307,100,674.0559,100,0.0,0.009601425541902379
8814079,1.6236,100,11.1852,100,0.0,0.0
8814081,4.6449,100,5.436,100,0.0,0.0
8814083,0.1296,100,433.8999,100,0.0,0.0585059668197665
8814085,0.0387,100,433.809,100,0.0,0.0585182261144882
8814087,2.5506,100,2.5506,100,0.0,0.0
8814089,1.9971,100,1.9971,100,0.0,0.0
8814091,0.0423,100,607.7655,100,0.0,0.0
8814093,0.1989,100,674.6121,100,0.0,0.00959350941812339
8814095,2.1456,100,2.1456,100,0.0,0.0
8814097,3.9798,100,611.703,100,0.0,0.0
8814099,0.0234,100,674.9433,100,0.0,0.00958880180739627
8814101,11.2428,100,15.0228,100,0.0,0.0
8814103,6.3189,100,6.3189,100,0.0,0.0
8814105,0.0414,100,437.0895,100,0.0,0.058079027641936
8814107,3.9159,100,3.9159,100,0.0,0.0
8814109,0.0126,100,433.9125,100,0.0,0.0585042679169187
8814111,0.027000000000000003,100,433.7973,100,0.0,0.0585198044167172
8814113,0.0054,100,433.9449,100,0.0,0.0584998997626196
8814115,0.0162,100,437.1057,100,0.0,0.0580768751185354
8814117,1.6308,100,27.837,100,0.0,0.0
8814119,1.7568,100,1.7568,100,0.0,0.0
8814121,1.1133,100,5.0157,100,0.0,0.0
8814123,3.5127,100,51.7203,100,0.0,0.0
8814125,0.0072,100,437.2875,100,0.0,0.0580527299602664
8814127,0.3528,100,434.2527,100,0.0,0.0584584348065078
8814129,0.0027,100,437.2902,100,0.0,0.0580523715201027
8814131,8.0712,100,8.0712,100,0.0,0.0
8814133,12.9303,100,12.9303,100,0.0,0.0
8814135,4.1256,100,4.1256,100,0.0,0.0
8814137,2.1492,100,337.0329,100,0.0,0.0
8814139,0.2934,100,437.3829,100,0.0,0.0580400677587075
8814141,0.2394,100,0.9819,100,0.0,0.0
8814143,0.0135,100,437.301,100,0.0,0.0580509378037096
8814145,0.0018,100,437.3028,100,0.0,0.0580506988578623
8814147,0.0135,100,437.3964,100,0.0,0.0580382763838477
8814149,0.5832,100,21.9249,100,0.0,0.0
8814151,0.0108,100,437.6205,100,0.0,0.0580085557063711
8814153,1.3176,100,438.7005,100,0.0,0.0578657493039101
8814155,0.0018,100,438.9399,100,0.0,0.0578341890370413
8814157,0.009000000000000001,100,437.31,100,0.0,0.0580497430941437
8814161,2.5506,100,96.471,100,0.0,0.0
8814163,0.0405,100,438.9804,100,0.0,0.0578288532984616
8814165,0.0063,100,438.9462,100,0.0,0.0578333589685934
8814167,0.0081,100,438.9885,100,0.0,0.0578277862688886
8814169,0.4005,100,438.0435,100,0.0,0.0579525393083107
8814171,0.0162,100,438.9633,100,0.0,0.0578311060457674
8814173,0.0747,100,100.7172,100,0.0,0.0
8814175,1.0179,100,4.9338,100,0.0,0.0
8814177,2.9232,100,2.9232,100,0.0,0.0
8814179,0.2016,100,439.9209,100,0.0,0.0577052218989823
8814181,0.0225,100,439.0173,100,0.0,0.0578239927048433
8814183,3.2184,100,27.8811,100,0.0,0.0
8814185,0.7173,100,8.7786,100,0.0,0.0
8814187,1.4040000000000001,100,3.1275,100,0.0,0.0
8814189,4.3659,100,6.111000000000001,100,0.0,0.0
8814191,0.0936,100,440.0937,100,0.0,0.0576825643096004
8814193,0.0108,100,683.0082,100,0.0,0.00947557808958956
8814195,1.5138,100,684.5219999999999,100,0.0,0.00945462313107541
8814197,1.3995,100,102.1167,100,0.0,0.0
8814201,0.0234,100,683.0316,100,0.0,0.00947525346547656
8814205,0.9405,100,439.9209,100,0.0,0.0577052218989823
8814207,0.0099,100,683.046,100,0.0,0.00947505370784691
8814209,0.0324,100,439.9533,100,0.0,0.057700972245235994
8814211,0.0279,100,683.0361,100,0.0,0.00947519104031251
8814217,0.1404,100,685.1367,100,0.0,0.00944614050733233
8814221,0.0261,100,685.0602,100,0.0,0.00944719534856937
8814223,0.2943,100,101.0115,100,0.0,0.0
8814225,0.009000000000000001,100,439.9623,100,0.0,0.0576997918969421
8814229,0.009000000000000001,100,683.0334,100,0.0,0.009475228495312241
8814231,0.0162,100,683.0244,100,0.0,0.00947535334744996
8814233,0.1161,100,102.2328,100,0.0,0.0
8814235,0.0072,100,102.1239,100,0.0,0.0
8814239,0.0054,100,102.2454,100,0.0,0.0
8814241,0.0369,100,101.0484,100,0.0,0.0
8814243,0.0855,100,683.0829,100,0.0,0.00947454186736339
8814245,0.0198,100,683.1189,100,0.0,0.00947404256408365
8814247,0.0162,100,683.0991,100,0.0,0.00947431717437485
8814249,0.0684,100,683.1297,100,0.0,0.00947389278336164
8814251,2.7378,100,2.7378,100,0.0,0.0
8814253,0.0063,100,683.1054,100,0.0,0.009474229796646309
8814255,1.0314,100,684.1143,100,0.0,0.00946025764251675
8814257,0.0486,100,683.1945,100,0.0,0.009472994198474959
8814259,0.1017,100,684.2385,100,0.0,0.00945854045764744
8814261,0.1737,100,6.4098,100,0.0,0.0
8814263,0.0198,100,684.3681,100,0.0,0.00945674927707764
8814265,0.0144,100,684.3483,100,0.0,0.00945702288575861
8814267,0.4797,100,103.0563,100,0.0,0.0
8814269,0.9621,100,101.9736,100,0.0,0.0
8814273,1.8162,100,687.0168,100,0.0,0.009420290064129441
8814275,0.0396,100,684.513,100,0.0,0.009454747440779059
8814277,4.7286,100,4.7286,100,0.0,0.0
8814279,0.1602,100,351.5697,100,0.0,0.0
8814281,0.0009,100,688.4946,100,0.0,0.00940007014569178
8814283,0.1323,100,442.7586,100,0.0,0.0573353812946829
8814285,0.0135,100,684.4698,100,0.0,0.00945534417286197
8814287,0.10800000000000001,100,684.4563,100,0.0,0.00945553066708569
8814289,0.099,100,440.0523,100,0.0,0.0576879910694706
8814291,0.0153,100,442.7739,100,0.0,0.0573334000773307
8814293,3.8277,100,3.8277,100,0.0,0.0
8814295,0.0702,100,688.6863,100,0.0,0.00939745357927114
8814297,0.018000000000000002,100,442.8909,100,0.0,0.0573182541174361
8814299,0.8982,100,443.6568,100,0.0,0.0572193036430412
8814301,2.0997,100,444.1518,100,0.0,0.0571555336542596
8814303,0.0243,100,443.8134,100,0.0,0.0571991137547897
8814305,0.0369,100,684.4932,100,0.0,0.009455020933633821
8814307,0.7137,100,685.062,100,0.0,0.00944717052606917
8814309,0.531,100,689.2173,100,0.0,0.00939021341299761
8814311,0.1413,100,685.3482,100,0.0,0.00944322540707045
8814313,0.1188,100,688.8051,100,0.0,0.0093958327761075
8814315,1.3572,100,105.3756,100,0.0,0.0
8814317,0.0153,100,685.3635,100,0.0,0.00944301459726116
8814319,3.0024,100,3.0024,100,0.0,0.0
8814321,0.0108,100,685.3743,100,0.0,0.00944286579600373
8814323,0.1206,100,685.4688,100,0.0,0.00944156398501288
8814325,2.1816,100,59.607,100,0.0,0.0
8814327,0.0324,100,685.3959,100,0.0,0.009442568207557121
8814329,0.0576,100,685.5525,100,0.0,0.00944041125213605
8814331,0.2475,100,449.2323,100,0.0,0.0565091449401568
8814333,0.0117,100,105.5907,100,0.0,0.0
8814335,0.2034,100,105.579,100,0.0,0.0
8814337,1.7685,100,2.2032,100,0.0,0.0
8814339,1.9926,100,358.2909,100,0.0,0.0
8814341,0.1242,100,689.4603,100,0.0,0.00938690383613096
8814343,3.5469,100,689.1318,100,0.0,0.00939137844883954
8814345,2.0124,100,2.0124,100,0.0,0.0
8814347,1.7631,100,695.8989,100,0.0,0.00930005426783977
8814349,0.6489,100,106.0245,100,0.0,0.0
8814351,0.0306,100,105.6213,100,0.0,0.0
8814353,0.7686,100,328.87800000000004,100,0.0,0.0640663358713565
8814355,0.3492,100,696.2481,100,0.0,0.00929538986882693
8814357,0.0162,100,106.2864,100,0.0,0.0
8814359,0.0216,100,105.6123,100,0.0,0.0
8814361,0.0045,100,106.3125,100,0.0,0.0
8814363,0.0171,100,106.3296,100,0.0,0.0
8814365,0.2322,100,105.8112,100,0.0,0.0
8814367,1.4742,100,450.7065,100,0.0,0.0563243111703514
8814369,0.1395,100,449.3718,100,0.0,0.056491602616141
8814371,1.0593,100,697.3074,100,0.0,0.00928126897108793
8814373,0.0414,100,697.3488,100,0.0,0.00928071796342089
8814375,0.0801,100,106.6419,100,0.0,0.0
8814379,0.2718,100,106.9137,100,0.0,0.0
8814381,4.8015,100,4.8015,100,0.0,0.0
8814383,0.0027,100,106.9164,100,0.0,0.0
8814385,0.1017,100,106.7436,100,0.0,0.0
8814387,0.4086,100,697.7574,100,0.0,0.009275283264541509
8814389,0.0252,100,697.3739999999999,100,0.0,0.00928038259948034
8814391,0.1314,100,696.3795,100,0.0,0.009293635919681721
8814393,0.5544,100,696.4533,100,0.0,0.0092926511152004
8814395,0.0927,100,2.1582,100,0.0,0.0
8814397,0.0414,100,697.3488,100,0.0,0.00928071796342089
8814399,0.0963,100,697.0302,100,0.0,0.009284960013109909
8814403,0.0207,100,106.9344,100,0.0,0.0
8814405,0.1665,100,107.1846,100,0.0,0.0
8814407,0.6345,100,453.4488,100,0.0,0.05598368140460401
8814409,1.7145,100,362.2086,100,0.0,0.0
8814411,7.1226,100,7.1226,100,0.0,0.0
8814413,0.0342,100,107.2395,100,0.0,0.0
8814415,6.5187,100,6.5187,100,0.0,0.0
8814417,0.0612,100,697.41,100,0.0,0.00927990355017852
8814419,0.0423,100,698.1732,100,0.0,0.00926975933039252
8814421,4.3398,100,78.4197,100,0.0,0.0
8814423,0.4095,100,698.5404,100,0.0,0.00926488651899017
8814425,0.036000000000000004,100,698.3118,100,0.0,0.00926791948085368
8814427,3.2004,100,3.2004,100,0.0,0.0
8814429,0.8568,100,698.6394,100,0.0,0.00926357364747823
8814431,0.0162,100,698.328,100,0.0,0.00926770448117504
8814433,8.2161,100,8.2161,100,0.0,0.0
8814435,0.9261,100,2.9421,100,0.0,0.0
8814437,0.0063,100,698.3181,100,0.0,0.0092678358686822
8814439,0.0342,100,698.31,100,0.0,0.009267943370322641
8814441,0.0108,100,698.3631,100,0.0,0.00926723868275687
8814443,0.0792,100,698.6196,100,0.0,0.009263836192013509
8814445,0.7020000000000001,100,462.2049,100,0.0,0.0549231155976494
8814447,0.4149,100,14.2929,100,0.0,0.0
8814449,0.1152,100,699.7338,100,0.0,0.009249085202015391
8814451,0.0495,100,698.9013,100,0.0,0.00926010229903707
8814453,1.53,100,4.7304,100,0.0,0.0
8814455,1.6416,100,366.7923,100,0.0,0.0
8814457,0.8334,100,701.1567,100,0.0,0.00923031547003687
8814459,1.5687,100,700.1091,100,0.0,0.00924412714379802
8814461,0.0108,100,702.7362,100,0.0,0.00920956901740653
8814463,5.1678,100,343.3635,100,0.0,0.0613635648771637
8814467,14.5368,100,14.5368,100,0.0,0.0
8814469,0.0432,100,702.7794,100,0.0,0.009209002903229659
8814471,0.0144,100,702.7938,100,0.0,0.00920881421397001
8814477,3.5523,100,3.5523,100,0.0,0.0
8814479,0.0099,100,703.1691,100,0.0,0.009203899225563241
8814481,0.027000000000000003,100,703.1592,100,0.0,0.00920402881016134
8814483,3.141,100,3.141,100,0.0,0.0
8814485,0.0072,100,703.1763,100,0.0,0.009203804984511
8814487,0.0135,100,8.5437,100,0.0,0.0
8814489,1.3203,100,18.7182,100,0.0,0.0
8814491,2.5182,100,23.6169,100,0.0,0.0
8814493,0.0351,100,702.7713,100,0.0,0.00920910904433633
8814495,3.8376,100,3.8376,100,0.0,0.0
8814497,0.0279,100,702.8073,100,0.0,0.00920863732481151
8814499,0.0135,100,702.7848,100,0.0,0.00920893214385115
8814501,0.0387,100,703.1979,100,0.0,0.009203522272933409
8814503,0.0522,100,467.6886,100,0.0,0.0542791360586937
8814505,4.0266,100,4.5,100,0.0,0.0
8814507,4.5207,100,4.5207,100,0.0,0.0
8814511,1.0575,100,703.7937,100,0.0,0.00919573098612562
8814513,0.4878,100,27.2457,100,0.0,0.0
8814515,0.0234,100,702.8793,100,0.0,0.00920769403072476
8814517,0.0567,100,702.8361,100,0.0,0.00920825998398489
8814519,0.018000000000000002,100,705.627,100,0.0,0.00917183942072795
